name,category,city,detail,lon,lat,status
호법면체육공원 게이트볼장,전천후게이트볼장,경기도,이천시,127.4073187,37.21554687,0
고암동근린공원 중흥게이트볼장,전천후게이트볼장,경기도,양주시,127.0769485,37.83604665,0
계곡게이트볼장(성진),전천후게이트볼장,전라남도,해남군,126.6610916,34.64612578,0
공음게이트볼장(예전),전천후게이트볼장,전라북도,고창군,126.5411378,35.3618484,0
마산게이트볼장(화내),전천후게이트볼장,전라남도,해남군,126.5716072,34.61842585,0
문내게이트볼장(동외),전천후게이트볼장,전라남도,해남군,126.3095765,34.59612269,0
북일게이트볼장(신월),전천후게이트볼장,전라남도,해남군,126.6766899,34.46377782,0
북평게이트볼장(남창),전천후게이트볼장,전라남도,해남군,126.6256236,34.40832445,0
산이게이트볼장(초송),전천후게이트볼장,전라남도,해남군,126.4478536,34.64604208,0
삼산게이트볼장(평활),전천후게이트볼장,전라남도,해남군,126.6081945,34.52027027,0
송지게이트볼장(미야),전천후게이트볼장,전라남도,해남군,126.5239425,34.37299499,0
옥천게이트볼장(영춘),전천후게이트볼장,전라남도,해남군,126.6507901,34.56862318,0
현산게이트볼장(일평),전천후게이트볼장,전라남도,해남군,126.5547812,34.45703989,0
화산게이트볼장(방축),전천후게이트볼장,전라남도,해남군,126.5148385,34.48912015,0
화원게이트볼장(금평),전천후게이트볼장,전라남도,해남군,126.326438,34.66963868,0
화원게이트볼장(청용),전천후게이트볼장,전라남도,해남군,126.3300413,34.67151698,0
황산게이트볼장(우항),전천후게이트볼장,전라남도,해남군,126.4351044,34.5772482,0
대산게이트볼장(대산읍),전천후게이트볼장,충청남도,서산시,126.4387269,36.93970253,0
대화게이트볼장(대화체육공원_막구조),전천후게이트볼장,강원도,평창군,128.4588383,37.50166481,0
대야게이트볼장(국민체육센터),전천후게이트볼장,전라북도,군산시,126.8163266,35.95060097,0
면생활체육공원(무풍게이트볼장),전천후게이트볼장,전라북도,무주군,127.8452138,35.96679001,0
면생활체육공원(설천게이트볼장),전천후게이트볼장,전라북도,무주군,127.7906136,36.00904676,0
면생활체육공원(안성게이트볼장),전천후게이트볼장,전라북도,무주군,127.6502702,35.86950058,0
면생활체육공원(적상게이트볼장),전천후게이트볼장,전라북도,무주군,127.6574441,35.94115974,0
비전게이트볼장(남부노인복지회관),전천후게이트볼장,경기도,평택시,127.088849,36.99613304,0
우슬게이트볼장(노인복합형체육관),전천후게이트볼장,전라남도,해남군,126.6232509,34.56849442,0
가양리게이트볼장,전천후게이트볼장,경기도,포천시,127.1992327,37.9788558,0
간현리게이트볼장,전천후게이트볼장,강원도,원주시,127.8321631,37.36515544,0
개봉교게이트볼장,전천후게이트볼장,강원도,원주시,127.9556044,37.35029312,0
고당리게이트볼장,전천후게이트볼장,경기도,이천시,127.5407979,37.08481834,0
고당리게이트볼장,전천후게이트볼장,경기도,이천시,127.5449401,37.09427787,0
고백리게이트볼장,전천후게이트볼장,경기도,이천시,127.5286505,37.30052144,0
고백리게이트볼장,전천후게이트볼장,경기도,이천시,127.5286511,37.30052225,0
고서게이트볼구장,전천후게이트볼장,전라남도,담양군,126.9716633,35.22362685,0
고척리게이트볼장,전천후게이트볼장,경기도,이천시,127.3811087,37.28893179,0
고척리게이트볼장,전천후게이트볼장,경기도,이천시,127.3811069,37.28893162,0
공세리게이트볼장,전천후게이트볼장,충청남도,아산시,126.9182274,36.88150217,0
광명리게이트볼장,전천후게이트볼장,충청남도,공주시,127.071732,36.33202117,0
광혜원게이트볼장,전천후게이트볼장,충청북도,진천군,127.4361093,36.98921713,0
구갈동게이트볼장,전천후게이트볼장,경기도,용인시,127.1295574,37.27274393,0
구만리게이트볼장,전천후게이트볼장,강원도,홍천군,127.7113862,37.71956438,0
구성동게이트볼장,전천후게이트볼장,경기도,용인시,127.1189833,37.2967623,0
구시리게이트볼장,전천후게이트볼장,경기도,이천시,127.5019063,37.20814851,0
구시리게이트볼장,전천후게이트볼장,경기도,이천시,127.5017483,37.20801195,0
구역전게이트볼장,전천후게이트볼장,전라남도,함평군,126.5375896,35.01627349,0
군덕리게이트볼장,전천후게이트볼장,충청남도,아산시,126.8594338,36.78975056,0
금남면게이트볼장,전천후게이트볼장,세종특별자치시,세종시,127.2866705,36.4635113,0
금산읍게이트볼장,전천후게이트볼장,충청남도,금산군,127.4891372,36.11223639,0
금성게이트볼구장,전천후게이트볼장,전라남도,담양군,127.0265093,35.34602261,0
금암동게이트볼장,전천후게이트볼장,충청남도,계룡시,127.2560743,36.27567861,0
기곡리게이트볼장,전천후게이트볼장,충청남도,아산시,126.8867412,36.76120351,0
기흥동게이트볼장,전천후게이트볼장,경기도,용인시,127.107432,37.23810476,0
남가람게이트볼장,전천후게이트볼장,경상남도,진주시,128.0623221,35.18849961,0
남산면게이트볼장,전천후게이트볼장,강원도,춘천시,127.642335,37.79401913,0
남정리게이트볼장,전천후게이트볼장,경기도,이천시,127.4072586,37.3224387,0
남정리게이트볼장,전천후게이트볼장,경기도,이천시,127.4072571,37.32244131,0
남해군게이트볼장,전천후게이트볼장,경상남도,남해군,127.8997675,34.84488792,0
내남생활체육공원,전천후게이트볼장,경상북도,경주시,129.1763281,35.74609251,0
내부리게이트볼장,전천후게이트볼장,충청남도,금산군,127.503278,36.13728898,0
내촌면게이트볼장,전천후게이트볼장,경기도,포천시,127.227292,37.78712512,0
노동리게이트볼장,전천후게이트볼장,경기도,연천군,126.9814606,38.07056612,0
노성산게이트볼장,전천후게이트볼장,경기도,이천시,127.5061957,37.13017906,0
노성산게이트볼장,전천후게이트볼장,경기도,이천시,127.5061939,37.13017888,0
단월동게이트볼장,전천후게이트볼장,경기도,이천시,127.453614,37.22382318,0
단월동게이트볼장,전천후게이트볼장,경기도,이천시,127.4536119,37.22382364,0
달전리게이트볼장,전천후게이트볼장,경기도,가평군,127.5222884,37.8115143,0
담양게이트볼구장,전천후게이트볼장,전라남도,담양군,126.9843193,35.31243492,0
대가면게이트볼장,전천후게이트볼장,경상북도,성주군,128.2294115,35.9096936,0
대덕게이트볼구장,전천후게이트볼장,전라남도,담양군,127.0353758,35.24839585,0
대성리게이트볼장,전천후게이트볼장,경기도,가평군,127.406291,37.72430094,0
대송면게이트볼장,전천후게이트볼장,경상북도,포항시,129.3621566,35.97790488,0
대안리게이트볼장,전천후게이트볼장,강원도,원주시,127.8852282,37.29791214,0
대야동게이트볼장,전천후게이트볼장,경기도,군포시,126.9198505,37.33048555,0
대이작게이트볼장,전천후게이트볼장,인천광역시,옹진군,126.2598663,37.17232503,0
대전게이트볼구장,전천후게이트볼장,전라남도,담양군,126.8991745,35.27215451,0
대흥리게이트볼장,전천후게이트볼장,충청남도,아산시,126.8677501,36.80355794,0
덕소리게이트볼장,전천후게이트볼장,경기도,남양주시,127.2230637,37.58704451,0
덕지리게이트볼장,전천후게이트볼장,충청남도,아산시,127.0854936,36.83840879,0
도곡리게이트볼장,전천후게이트볼장,경기도,남양주시,127.2420376,37.59004356,0
도리리게이트볼장,전천후게이트볼장,경기도,이천시,127.4812921,37.20689691,0
도리리게이트볼장,전천후게이트볼장,경기도,이천시,127.4812917,37.20689593,0
동대동게이트볼장,전천후게이트볼장,충청남도,보령시,126.6032694,36.3501215,0
동두천게이트볼장,전천후게이트볼장,경기도,동두천시,127.0565656,37.90348165,0
동산면게이트볼장,전천후게이트볼장,강원도,춘천시,127.7692002,37.77758274,0
동천동게이트볼장,전천후게이트볼장,경기도,용인시,127.0948766,37.34515154,0
동해면게이트볼장,전천후게이트볼장,경상북도,포항시,129.4418764,35.99070935,0
만대공원체육시설,전천후게이트볼장,강원도,원주시,127.929843,37.33804663,0
매호리게이트볼장,전천후게이트볼장,강원도,원주시,127.8828133,37.41575208,0
면사무소체육시설,전천후게이트볼장,경상남도,거창군,127.9096293,35.64337792,0
무수막게이트볼장,전천후게이트볼장,강원도,원주시,127.9142365,37.28156357,0
무정게이트볼구장,전천후게이트볼장,전라남도,담양군,127.0246564,35.29254269,0
무촌리게이트볼장,전천후게이트볼장,경기도,이천시,127.4971377,37.28414395,0
무촌리게이트볼장,전천후게이트볼장,경기도,이천시,127.4971397,37.28414439,0
밀두리게이트볼장,전천후게이트볼장,충청남도,아산시,126.8833406,36.87076797,0
반계리게이트볼장,전천후게이트볼장,강원도,원주시,127.7855293,37.28937327,0
반계리게이트볼장,전천후게이트볼장,강원도,원주시,127.7851163,37.28978146,0
방일리게이트볼장,전천후게이트볼장,경기도,가평군,127.4958717,37.62333054,0
백아면게이트볼장,전천후게이트볼장,전라남도,화순군,127.1343781,35.16869976,0
백암리게이트볼장,전천후게이트볼장,충청남도,아산시,127.0432401,36.80263238,0
벽진면게이트볼장,전천후게이트볼장,경상북도,성주군,128.2165053,35.94536403,0
보라동게이트볼장,전천후게이트볼장,경기도,용인시,127.1119522,37.25251368,0
보정동게이트볼장,전천후게이트볼장,경기도,용인시,127.1217204,37.32113431,0
본정리게이트볼장,전천후게이트볼장,경기도,평택시,127.0128886,36.94912437,0
봉산게이트볼구장,전천후게이트볼장,전라남도,담양군,126.9633121,35.28540733,0
봉산동게이트볼장,전천후게이트볼장,강원도,원주시,127.9657161,37.34002974,0
부강면게이트볼장,전천후게이트볼장,세종특별자치시,세종시,127.3631938,36.52817882,0
북수리게이트볼장,전천후게이트볼장,충청남도,아산시,127.0671342,36.78125048,0
사북면게이트볼장,전천후게이트볼장,강원도,춘천시,127.6434093,38.0251629,0
사제리게이트볼장,전천후게이트볼장,강원도,원주시,127.8877528,37.31465195,0
삼교동게이트볼장,전천후게이트볼장,경기도,여주시,127.6666241,37.23266948,0
삼기면게이트볼장,전천후게이트볼장,전라남도,곡성군,127.2117036,35.23596837,0
삼회리게이트볼장,전천후게이트볼장,경기도,가평군,127.3826168,37.66618823,0
상대리게이트볼장,전천후게이트볼장,경기도,여주시,127.5095194,37.34499698,0
서농동게이트볼장,전천후게이트볼장,경기도,용인시,127.0741324,37.23371876,0
석곡면게이트볼장,전천후게이트볼장,전라남도,곡성군,127.2556577,35.13133377,0
석정리게이트볼장,전천후게이트볼장,충청남도,아산시,126.9971489,36.81411316,0
선남면게이트볼장,전천후게이트볼장,경상북도,성주군,128.3494,35.90146599,0
설운동게이트볼장,전천후게이트볼장,경기도,포천시,127.1401573,37.85837886,0
성주면게이트볼장,전천후게이트볼장,충청남도,보령시,126.6512787,36.33134292,0
소실봉게이트볼장,전천후게이트볼장,경기도,용인시,127.092429,37.30764531,0
소정면게이트볼장,전천후게이트볼장,세종특별자치시,세종시,127.1572286,36.72182141,0
송정리게이트볼장,전천후게이트볼장,강원도,평창군,128.5541954,37.61440653,0
수광리게이트볼장,전천후게이트볼장,경기도,이천시,127.406555,37.30576849,0
수광리게이트볼장,전천후게이트볼장,경기도,이천시,127.4065544,37.30576687,0
수륜면게이트볼장,전천후게이트볼장,경상북도,성주군,128.1964413,35.83081198,0
수하리게이트볼장,전천후게이트볼장,경기도,이천시,127.4313392,37.31136083,0
수하리게이트볼장,전천후게이트볼장,경기도,이천시,127.4313373,37.31136039,0
시포리게이트볼장,전천후게이트볼장,충청남도,아산시,127.0328548,36.9283864,0
신갈동게이트볼장,전천후게이트볼장,경기도,용인시,127.0982841,37.27873531,0
신달리게이트볼장,전천후게이트볼장,충청남도,아산시,126.9413111,36.80075145,0
신례원게이트볼장,전천후게이트볼장,충청남도,예산군,126.8294405,36.72648169,0
신림리게이트볼장,전천후게이트볼장,강원도,원주시,128.0830412,37.2307141,0
신북읍게이트볼장,전천후게이트볼장,강원도,춘천시,127.7440947,37.92480151,0
신언리게이트볼장,전천후게이트볼장,충청남도,아산시,126.8712395,36.75671459,0
신운리게이트볼장,전천후게이트볼장,충청남도,아산시,126.938431,36.88218117,0
신천리게이트볼장,전천후게이트볼장,경기도,가평군,127.4898204,37.68230476,0
신하리게이트볼장,전천후게이트볼장,경기도,가평군,127.3575497,37.82453744,0
신흑동게이트볼장,전천후게이트볼장,충청남도,보령시,126.5061096,36.32661011,0
쌍룡리게이트볼장,전천후게이트볼장,충청남도,아산시,127.0753334,36.88081439,0
안성천게이트볼장,전천후게이트볼장,경기도,평택시,127.0804904,36.984907,0
엄소리게이트볼장,전천후게이트볼장,경기도,가평군,127.4968269,37.64770695,0
여기산게이트볼장,전천후게이트볼장,경기도,수원시,126.9799827,37.28081077,0
역촌리게이트볼장,전천후게이트볼장,충청남도,아산시,127.0107743,36.73153435,0
연기면게이트볼장,전천후게이트볼장,세종특별자치시,세종시,127.2742692,36.54461192,0
연동면게이트볼장,전천후게이트볼장,세종특별자치시,세종시,127.3257817,36.55855462,0
영도구게이트볼장,전천후게이트볼장,부산광역시,영도구,129.0611589,35.07197573,0
영평리게이트볼장,전천후게이트볼장,경기도,포천시,127.2116698,38.01697397,0
오가리게이트볼장,전천후게이트볼장,경기도,포천시,127.1861043,38.02162635,0
오곡면게이트볼장,전천후게이트볼장,전라남도,곡성군,127.3162966,35.26835078,0
오일시게이트볼장,전천후게이트볼장,전라남도,진도군,126.3163607,34.49941726,0
오천리게이트볼장,전천후게이트볼장,경기도,이천시,127.3588267,37.24940628,0
오천리게이트볼장,전천후게이트볼장,경기도,이천시,127.3588283,37.24940745,0
옥산리게이트볼장,전천후게이트볼장,강원도,원주시,127.9223465,37.43027689,0
옥서면다목적구장,전천후게이트볼장,전라북도,군산시,126.6438038,35.92542082,0
용면게이트볼구장,전천후게이트볼장,전라남도,담양군,126.9859652,35.36484223,0
우곡리게이트볼장,전천후게이트볼장,경기도,이천시,127.5030445,37.31330004,0
우곡리게이트볼장,전천후게이트볼장,경기도,이천시,127.5030468,37.31330147,0
우산동게이트볼장,전천후게이트볼장,강원도,원주시,127.9377473,37.36423929,0
운곡면게이트볼장,전천후게이트볼장,충청남도,청양군,126.8459837,36.52356509,0
월산리게이트볼장,전천후게이트볼장,경기도,남양주시,127.3298607,37.64814059,0
월산리게이트볼장,전천후게이트볼장,경기도,남양주시,127.329484,37.648527,0
월송동게이트볼장,전천후게이트볼장,경기도,여주시,127.6259837,37.29248706,0
월야면게이트볼장,전천후게이트볼장,전라남도,함평군,126.6236627,35.17862502,0
유촌리게이트볼장,전천후게이트볼장,경기도,연천군,126.9839254,38.05584906,0
을숙도게이트볼장,전천후게이트볼장,부산광역시,사하구,128.9487445,35.11175333,0
읍내리게이트볼장,전천후게이트볼장,경기도,가평군,127.5112263,37.83308106,0
이패동게이트볼장,전천후게이트볼장,경기도,남양주시,127.1783586,37.60753336,0
장곳리게이트볼장,전천후게이트볼장,충청남도,아산시,126.847984,36.76235338,0
장동리게이트볼장,전천후게이트볼장,경기도,이천시,127.4440987,37.33034692,0
장동리게이트볼장,전천후게이트볼장,경기도,이천시,126.6679836,35.7057048,0
적목리게이트볼장,전천후게이트볼장,경기도,가평군,127.4546217,37.9701908,0
전동면게이트볼장,전천후게이트볼장,세종특별자치시,세종시,127.2637302,36.65605268,0
전의면게이트볼장,전천후게이트볼장,세종특별자치시,세종시,127.2085748,36.67964551,0
전천후게이트볼장,전천후게이트볼장,대전광역시,서구,127.3628898,36.30377869,0
전천후게이트볼장,전천후게이트볼장,대전광역시,대덕구,127.4398672,36.35986538,0
전천후게이트볼장,전천후게이트볼장,대전광역시,대전광역시,127.408807,36.38254821,0
전천후게이트볼장,전천후게이트볼장,광주광역시,광주광역시,126.8379444,35.1539606,0
정선읍게이트볼장,전천후게이트볼장,강원도,정선군,128.6701523,37.38139495,0
제요리게이트볼장,전천후게이트볼장,경기도,이천시,127.5469905,37.10644188,0
제요리게이트볼장,전천후게이트볼장,경기도,이천시,127.5469906,37.10644053,0
조양동게이트볼장,전천후게이트볼장,강원도,속초시,128.5888238,38.18692039,0
좌운리게이트볼장,전천후게이트볼장,강원도,홍천군,128.0082774,37.63684023,0
죽곡면게이트볼장,전천후게이트볼장,전라남도,곡성군,127.3185027,35.15004492,0
죽림리게이트볼장,전천후게이트볼장,세종특별자치시,세종시,127.3001587,36.5923823,0
중앙동게이트볼장,전천후게이트볼장,경기도,평택시,127.0610413,37.05882689,0
진가리게이트볼장,전천후게이트볼장,경기도,이천시,127.482526,37.17137991,0
진가리게이트볼장,전천후게이트볼장,경기도,이천시,127.4825274,37.17138081,0
진량읍게이트볼장,전천후게이트볼장,경상북도,경산시,128.8162242,35.8739268,0
진산마을체육시설,전천후게이트볼장,경상남도,거창군,127.8564486,35.69943006,0
진중리게이트볼장,전천후게이트볼장,경기도,남양주시,127.3121152,37.55802072,0
창전동게이트볼장,전천후게이트볼장,경기도,이천시,127.4407203,37.28354932,0
창전동게이트볼장,전천후게이트볼장,경기도,이천시,127.4407184,37.28354815,0
창평게이트볼구장,전천후게이트볼장,전라남도,담양군,127.0146175,35.23973188,0
철원읍게이트볼장,전천후게이트볼장,강원도,철원군,127.2130319,38.21330509,0
청라면게이트볼장,전천후게이트볼장,충청남도,보령시,126.6723542,36.38802879,0
청평리게이트볼장,전천후게이트볼장,경기도,가평군,127.4261827,37.73512517,0
초전면게이트볼장,전천후게이트볼장,경상북도,성주군,128.2578589,35.97820088,0
초지리게이트볼장,전천후게이트볼장,경기도,이천시,127.4928286,37.22248145,0
초지리게이트볼장,전천후게이트볼장,경기도,이천시,127.4407203,37.28354932,0
충화면게이트볼장,전천후게이트볼장,충청남도,부여군,126.867948,36.18441588,0
퇴계동게이트볼장,전천후게이트볼장,강원도,춘천시,127.7229277,37.86076935,0
포지리게이트볼장,전천후게이트볼장,충청남도,태안군,126.2819013,36.87083285,0
하갈동게이트볼장,전천후게이트볼장,경기도,용인시,127.0965575,37.25467532,0
하늘봉게이트볼장,전천후게이트볼장,경기도,포천시,127.1873222,37.93979427,0
항사리게이트볼장,전천후게이트볼장,경기도,가평군,127.3729784,37.79465721,0
해오름게이트볼장,전천후게이트볼장,경기도,의정부시,127.0348045,37.76244377,0
행구동게이트볼장,전천후게이트볼장,강원도,원주시,127.999524,37.33726939,0
행현리게이트볼장,전천후게이트볼장,경기도,가평군,127.3638707,37.77387356,0
현도면게이트볼장,전천후게이트볼장,충청북도,청주시,127.4342909,36.49023344,0
호원동게이트볼장,전천후게이트볼장,경기도,의정부시,127.0521007,37.71796556,0
화성면게이트볼장,전천후게이트볼장,충청남도,청양군,126.7188072,36.42961437,0
회룡리게이트볼장,전천후게이트볼장,충청남도,아산시,127.0619705,36.74588259,0
효자동게이트볼장,전천후게이트볼장,강원도,춘천시,127.7342836,37.87190306,0
강하생활체육공원 게이트볼장,전천후게이트볼장,경기도,양평군,127.4104507,37.49497184,0
동새들천근린공원 게이트볼장,전천후게이트볼장,경상남도,양산시,129.0183901,35.33747104,0
서종생활체육공원 게이트볼장,전천후게이트볼장,경기도,양평군,127.3478911,37.59246875,0
수원자원회수시설 게이트볼장,전천후게이트볼장,경기도,수원시,127.070359,37.25739331,0
양평생활체육공원 게이트볼장,전천후게이트볼장,경기도,양평군,127.4970889,37.48346991,0
장호원읍체육공원 게이트볼장,전천후게이트볼장,경기도,이천시,127.6122167,37.11980009,0
장호원읍체육공원 게이트볼장,전천후게이트볼장,경기도,이천시,127.6122178,37.11979964,0
조곡생활체육공원 게이트볼장,전천후게이트볼장,전라남도,순천시,127.4990531,34.94916526,0
용문생활체육공원 게이트볼장 ,전천후게이트볼장,경기도,양평군,127.6037831,37.49609123,0
강릉실내게이트볼장,전천후게이트볼장,강원도,강릉시,128.8978687,37.77242345,0
강서교동게이트볼장,전천후게이트볼장,경상남도,양산시,129.0279646,35.34684467,0
겸면흥복게이트볼장,전천후게이트볼장,전라남도,곡성군,127.1932218,35.24380495,0
고덕궁리게이트볼장,전천후게이트볼장,경기도,평택시,127.031027,37.01564452,0
고현대사게이트볼장,전천후게이트볼장,경상남도,남해군,127.8735366,34.89538358,0
고현도마게이트볼장,전천후게이트볼장,경상남도,남해군,127.8905724,34.8694359,0
공도중앙게이트볼장,전천후게이트볼장,경기도,안성시,127.1726995,37.00336195,0
과역내로게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3227276,34.68422382,0
과역독대게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3994759,34.70300922,0
과역중앙게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3640993,34.68029603,0
교동여성게이트볼장,전천후게이트볼장,인천광역시,강화군,126.3058992,37.77591742,0
교동여성게이트볼장,전천후게이트볼장,인천광역시,강화군,126.3061846,37.77646868,0
구로실내게이트볼장,전천후게이트볼장,서울특별시,구로구,126.8929049,37.50577805,0
금산노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.1221918,34.45588924,0
남양노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3415168,34.72939152,0
내가실내게이트볼장,전천후게이트볼장,인천광역시,강화군,126.3894009,37.71937627,0
내가실내게이트볼장,전천후게이트볼장,인천광역시,강화군,126.3894009,37.71937627,0
농산마을케이트볼장,전천후게이트볼장,경상남도,거창군,127.8723147,35.8151374,0
다산공원게이트볼장,전천후게이트볼장,경기도,이천시,127.6309461,37.12040426,0
다산공원게이트볼장,전천후게이트볼장,경기도,이천시,127.6309448,37.1204049,0
대덕내리게이트볼장,전천후게이트볼장,경기도,안성시,127.2245761,37.00422307,0
대림동산게이트볼장,전천후게이트볼장,경기도,안성시,127.2030533,37.01403315,0
대림동산게이트볼장,전천후게이트볼장,경기도,안성시,127.2027156,37.01383188,0
대서노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.2853469,34.77100121,0
덕적실내게이트볼장,전천후게이트볼장,인천광역시,옹진군,126.118239,37.22190802,0
도계늑구게이트볼장,전천후게이트볼장,강원도,삼척시,129.0546518,37.25781135,0
도관실내게이트볼장,전천후게이트볼장,강원도,홍천군,128.0881891,37.81668741,0
도덕가룡게이트볼장,전천후게이트볼장,전라남도,고흥군,127.1830419,34.61033281,0
도덕오마게이트볼장,전천후게이트볼장,전라남도,고흥군,127.199654,34.53576808,0
도덕중앙게이트볼장,전천후게이트볼장,전라남도,고흥군,127.174099,34.56727135,0
도양노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.145624,34.52570493,0
도초수항게이트볼장,전천후게이트볼장,전라남도,신안군,125.9495448,34.70234875,0
도화노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3205564,34.50894668,0
도화신호게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3120799,34.53348806,0
동강노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.336189,34.78014155,0
동면실내게이트볼장,전천후게이트볼장,강원도,양구군,128.0432375,38.20664672,0
동부공원게이트볼장,전천후게이트볼장,경기도,평택시,127.1186897,36.99398851,0
동부실내게이트볼장,전천후게이트볼장,강원도,영월군,128.4766764,37.17618363,0
동읍봉강게이트볼장,전천후게이트볼장,경상남도,창원시,128.6559692,35.34981982,0
두원금오게이트볼장,전천후게이트볼장,전라남도,고흥군,127.2607251,34.67941076,0
두원용운게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3137949,34.65245919,0
두원중앙게이트볼장,전천후게이트볼장,전라남도,고흥군,127.2753487,34.64561104,0
마로니에게이트볼장,전천후게이트볼장,경상남도,양산시,129.0411576,35.35612972,0
목사동면게이트볼장,전천후게이트볼장,전라남도,곡성군,127.2992216,35.11970024,0
문막섬강게이트볼장,전천후게이트볼장,강원도,원주시,127.8147595,37.30527315,0
문막섬강게이트볼장,전천후게이트볼장,강원도,원주시,127.8106717,37.30988197,0
문화마을게이트볼장,전천후게이트볼장,전라남도,함평군,126.53769,35.04358174,0
반곡실내게이트볼장,전천후게이트볼장,강원도,홍천군,127.6660112,37.6949738,0
발포노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3380728,34.48452058,0
백현마을게이트볼장,전천후게이트볼장,경상남도,함양군,127.654006,35.53368895,0
복지타운게이트볼장,전천후게이트볼장,충청남도,서천군,126.6559039,36.11174581,0
봉래노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.4595337,34.4629293,0
봉황죽석게이트볼장,전천후게이트볼장,전라남도,나주시,126.7904026,34.96294089,0
비금덕산게이트볼장,전천후게이트볼장,전라남도,신안군,125.9255589,34.75572051,0
산새공원게이트볼장,전천후게이트볼장,경기도,부천시,126.7897724,37.47368264,0
삼동지족게이트볼장,전천후게이트볼장,경상남도,남해군,128.002717,34.83004434,0
삼죽기솔게이트볼장,전천후게이트볼장,경기도,안성시,127.3416377,37.04566719,0
서생구동게이트볼장,전천후게이트볼장,울산광역시,울주군,129.297868,35.34569385,0
서수원주민편익시설,전천후게이트볼장,경기도,수원시,126.9729267,37.24775193,0
성당두동게이트볼장,전천후게이트볼장,전라북도,익산시,126.9212888,36.1036345,0
성서실내게이트볼장,전천후게이트볼장,대구광역시,대구광역시,128.5058539,35.86156265,0
성수실내게이트볼장,전천후게이트볼장,강원도,홍천군,127.9163069,37.67670618,0
속초실내게이트볼장,전천후게이트볼장,강원도,홍천군,127.9395,37.67929861,0
수변공원게이트볼장,전천후게이트볼장,전라남도,함평군,126.6109958,35.11550461,0
시동실내게이트볼장,전천후게이트볼장,강원도,홍천군,127.8403949,37.59010181,0
시립창동게이트볼장,전천후게이트볼장,서울특별시,도봉구,127.0507034,37.65811605,0
신정공원게이트볼장,전천후게이트볼장,경기도,용인시,127.265434,36.49787653,0
안의실내게이트볼장,전천후게이트볼장,경상남도,함양군,127.8177997,35.62863475,0
안평마을게이트볼장,전천후게이트볼장,경상남도,함양군,127.7813676,35.51243958,0
암태단고게이트볼장,전천후게이트볼장,전라남도,신안군,126.108516,34.82619601,0
양사실내게이트볼장,전천후게이트볼장,인천광역시,강화군,126.4212822,37.79907338,0
연봉실내게이트볼장,전천후게이트볼장,강원도,홍천군,127.8749084,37.68621748,0
영남노인게이트볼장,전천후게이트볼장,전라남도,고흥군,127.4529384,34.60215469,0
오천노인게이트볼장,전천후게이트볼장,경상북도,포항시,129.4089394,35.97231667,0
용동실내게이트볼장,전천후게이트볼장,전라북도,익산시,126.9933273,36.10937749,0
용안실내게이트볼장,전천후게이트볼장,전라북도,익산시,126.9536676,36.11926408,0
육통리동네체육시설,전천후게이트볼장,경상북도,경주시,129.2061622,36.01600889,0
율곡와리게이트볼장,전천후게이트볼장,경상남도,합천군,128.1945933,35.61601736,0
이동무림게이트볼장,전천후게이트볼장,경상남도,남해군,127.9549346,34.80349679,0
이작실내게이트볼장,전천후게이트볼장,인천광역시,옹진군,126.2606098,37.172801,0
임자진리게이트볼장,전천후게이트볼장,전라남도,신안군,126.1204421,35.08171919,0
자은실내게이트볼장,전천후게이트볼장,강원도,홍천군,128.0273383,37.87058622,0
적중양림게이트볼장,전천후게이트볼장,경상남도,합천군,128.2648888,35.538537,0
점암신안게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3405571,34.65720101,0
점암여호게이트볼장,전천후게이트볼장,전라남도,고흥군,127.4706481,34.66413109,0
점암중앙게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3805293,34.65281005,0
점암화계게이트볼장,전천후게이트볼장,전라남도,고흥군,127.4317781,34.65812723,0
창촌실내게이트볼장,전천후게이트볼장,강원도,홍천군,128.3978604,37.7778735,0
초전공원게이트볼장,전천후게이트볼장,경상남도,사천시,128.0585326,35.06135401,0
팔금읍리게이트볼장,전천후게이트볼장,전라남도,신안군,126.1480423,34.78665278,0
팽성본정게이트볼장,전천후게이트볼장,경기도,평택시,127.0138406,36.9489891,0
포두동부게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3551772,34.54193045,0
포두북부게이트볼장,전천후게이트볼장,전라남도,고흥군,127.3597863,34.60238199,0
풍양서부게이트볼장,전천후게이트볼장,전라남도,고흥군,127.2122626,34.57470737,0
풍양풍남게이트볼장,전천후게이트볼장,전라남도,고흥군,127.2438998,34.52010706,0
하마읍리게이트볼장,전천후게이트볼장,강원도,삼척시,129.183458,37.28486245,0
